sha256,size_bytes,copy_count,source_relative_path,destination_relative_path
dc1719fb3b97327924884a5839c5cfa68896e28803f0cd5e969b7c20f519d1e5,94,9,community-platform/.next/dev/server/app/app/events/page/next-font-manifest.json,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/app/app/events/page/next-font-manifest.json
dc1719fb3b97327924884a5839c5cfa68896e28803f0cd5e969b7c20f519d1e5,94,9,community-platform/.next/dev/server/app/app/giving/page/next-font-manifest.json,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/app/app/giving/page/next-font-manifest.json
dc1719fb3b97327924884a5839c5cfa68896e28803f0cd5e969b7c20f519d1e5,94,9,community-platform/.next/dev/server/app/app/groups/page/next-font-manifest.json,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/app/app/groups/page/next-font-manifest.json
dc1719fb3b97327924884a5839c5cfa68896e28803f0cd5e969b7c20f519d1e5,94,9,community-platform/.next/dev/server/app/app/learn/page/next-font-manifest.json,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/app/app/learn/page/next-font-manifest.json
dc1719fb3b97327924884a5839c5cfa68896e28803f0cd5e969b7c20f519d1e5,94,9,community-platform/.next/dev/server/app/app/page/next-font-manifest.json,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/app/app/page/next-font-manifest.json
dc1719fb3b97327924884a5839c5cfa68896e28803f0cd5e969b7c20f519d1e5,94,9,community-platform/.next/dev/server/app/governance/page/next-font-manifest.json,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/app/governance/page/next-font-manifest.json
dc1719fb3b97327924884a5839c5cfa68896e28803f0cd5e969b7c20f519d1e5,94,9,community-platform/.next/dev/server/app/page/next-font-manifest.json,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/app/page/next-font-manifest.json
dc1719fb3b97327924884a5839c5cfa68896e28803f0cd5e969b7c20f519d1e5,94,9,community-platform/.next/dev/server/app/research/page/next-font-manifest.json,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/app/research/page/next-font-manifest.json
dc6b7565af679529513d94714230281cc921d07987b7f748b537935dca65d69e,2104,4,governance/07_board_reserved_powers_schedule.md,80_HISTORICAL_AND_PREINTEGRATION_PACKAGES/governance/07_board_reserved_powers_schedule.md
dc6b7565af679529513d94714230281cc921d07987b7f748b537935dca65d69e,2104,4,institutional_integrity/institutional_integrity_v0_2_release/modular_source/governance/07_board_reserved_powers_schedule.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_2_release/modular_source/governance/07_board_reserved_powers_schedule.md
dc6b7565af679529513d94714230281cc921d07987b7f748b537935dca65d69e,2104,4,institutional_integrity/institutional_integrity_v0_3/governance/07_board_reserved_powers_schedule.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_3/governance/07_board_reserved_powers_schedule.md
dc6b7565af679529513d94714230281cc921d07987b7f748b537935dca65d69e,2104,4,institutional_integrity/institutional_integrity_v0_4/governance/07_board_reserved_powers_schedule.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_4/governance/07_board_reserved_powers_schedule.md
dc7fb6f0e4ea777e7c02a5df8446d6ebf5ba17c5d2b37919002979f39697f6ba,140,2,community-platform/node_modules/next/dist/esm/server/route-modules/app-page/vendored/contexts/image-config-context.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/esm/server/route-modules/app-page/vendored/contexts/image-config-context.js
dc7fb6f0e4ea777e7c02a5df8446d6ebf5ba17c5d2b37919002979f39697f6ba,140,2,community-platform/node_modules/next/dist/esm/server/route-modules/pages/vendored/contexts/image-config-context.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/esm/server/route-modules/pages/vendored/contexts/image-config-context.js
dcd322605a09a69497d7ab10b14be2ba9e0d919b076e85d35d461a3ba88a7601,2186,4,institutional_integrity/institutional_integrity_v0_2_release/modular_source/policies/13_safeguarding_policy_tn.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_2_release/modular_source/policies/13_safeguarding_policy_tn.md
dcd322605a09a69497d7ab10b14be2ba9e0d919b076e85d35d461a3ba88a7601,2186,4,institutional_integrity/institutional_integrity_v0_3/policies/13_safeguarding_policy_tn.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_3/policies/13_safeguarding_policy_tn.md
dcd322605a09a69497d7ab10b14be2ba9e0d919b076e85d35d461a3ba88a7601,2186,4,institutional_integrity/institutional_integrity_v0_4/policies/13_safeguarding_policy_tn.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_4/policies/13_safeguarding_policy_tn.md
dcd322605a09a69497d7ab10b14be2ba9e0d919b076e85d35d461a3ba88a7601,2186,4,policies/13_safeguarding_policy_tn.md,80_HISTORICAL_AND_PREINTEGRATION_PACKAGES/policies/13_safeguarding_policy_tn.md
dd88b58c22170c955fb3efba21f7ae43707071b94fecf754c6a59ec0734248e1,447,6,community-platform/node_modules/@supabase/auth-js/src/lib/version.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/auth-js/src/lib/version.ts
dd88b58c22170c955fb3efba21f7ae43707071b94fecf754c6a59ec0734248e1,447,6,community-platform/node_modules/@supabase/functions-js/src/version.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/functions-js/src/version.ts
dd88b58c22170c955fb3efba21f7ae43707071b94fecf754c6a59ec0734248e1,447,6,community-platform/node_modules/@supabase/postgrest-js/src/version.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/postgrest-js/src/version.ts
dd88b58c22170c955fb3efba21f7ae43707071b94fecf754c6a59ec0734248e1,447,6,community-platform/node_modules/@supabase/realtime-js/src/lib/version.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/realtime-js/src/lib/version.ts
dd88b58c22170c955fb3efba21f7ae43707071b94fecf754c6a59ec0734248e1,447,6,community-platform/node_modules/@supabase/storage-js/src/lib/version.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/storage-js/src/lib/version.ts
dd88b58c22170c955fb3efba21f7ae43707071b94fecf754c6a59ec0734248e1,447,6,community-platform/node_modules/@supabase/supabase-js/src/lib/version.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/supabase-js/src/lib/version.ts
ddb231cfeaa56208b6d5029fcb2d4d9c713cac8c7a343bb91d2a5f91bbf9fe57,115,11,community-platform/node_modules/next/dist/build/static-paths/types.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/build/static-paths/types.js
ddb231cfeaa56208b6d5029fcb2d4d9c713cac8c7a343bb91d2a5f91bbf9fe57,115,11,community-platform/node_modules/next/dist/build/swc/types.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/build/swc/types.js
ddb231cfeaa56208b6d5029fcb2d4d9c713cac8c7a343bb91d2a5f91bbf9fe57,115,11,community-platform/node_modules/next/dist/export/routes/types.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/export/routes/types.js
ddb231cfeaa56208b6d5029fcb2d4d9c713cac8c7a343bb91d2a5f91bbf9fe57,115,11,community-platform/node_modules/next/dist/export/types.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/export/types.js
ddb231cfeaa56208b6d5029fcb2d4d9c713cac8c7a343bb91d2a5f91bbf9fe57,115,11,community-platform/node_modules/next/dist/server/instrumentation/types.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/server/instrumentation/types.js
ddb231cfeaa56208b6d5029fcb2d4d9c713cac8c7a343bb91d2a5f91bbf9fe57,115,11,community-platform/node_modules/next/dist/server/lib/router-utils/types.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/server/lib/router-utils/types.js
ddb231cfeaa56208b6d5029fcb2d4d9c713cac8c7a343bb91d2a5f91bbf9fe57,115,11,community-platform/node_modules/next/dist/server/lib/types.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/server/lib/types.js
ddb231cfeaa56208b6d5029fcb2d4d9c713cac8c7a343bb91d2a5f91bbf9fe57,115,11,community-platform/node_modules/next/dist/server/web/types.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/server/web/types.js
ddb231cfeaa56208b6d5029fcb2d4d9c713cac8c7a343bb91d2a5f91bbf9fe57,115,11,community-platform/node_modules/next/dist/shared/lib/lazy-dynamic/types.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/shared/lib/lazy-dynamic/types.js
ddb231cfeaa56208b6d5029fcb2d4d9c713cac8c7a343bb91d2a5f91bbf9fe57,115,11,community-platform/node_modules/next/dist/trace/report/types.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/trace/report/types.js
ddb231cfeaa56208b6d5029fcb2d4d9c713cac8c7a343bb91d2a5f91bbf9fe57,115,11,community-platform/node_modules/next/dist/trace/types.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/trace/types.js
de31e2407f585fd6ba00efd420485bff8b84aa6ea3ebcb870289214d27ca34b8,13687,3,community-platform/node_modules/next/dist/compiled/scheduler/cjs/scheduler-unstable_mock.development.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/scheduler/cjs/scheduler-unstable_mock.development.js
de31e2407f585fd6ba00efd420485bff8b84aa6ea3ebcb870289214d27ca34b8,13687,3,community-platform/node_modules/next/dist/compiled/scheduler-experimental/cjs/scheduler-unstable_mock.development.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/scheduler-experimental/cjs/scheduler-unstable_mock.development.js
de31e2407f585fd6ba00efd420485bff8b84aa6ea3ebcb870289214d27ca34b8,13687,3,community-platform/node_modules/scheduler/cjs/scheduler-unstable_mock.development.js,06_DIGITAL_PLATFORM/community-platform/node_modules/scheduler/cjs/scheduler-unstable_mock.development.js
de4281dcc88b80e20cdb92a5716ad2add899704358a22008dfe9adfc8c729388,76132,2,community-platform/node_modules/next/dist/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-client.node.production.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/react-server-dom-webpack/cjs/react-server-dom-webpack-client.node.production.js
de4281dcc88b80e20cdb92a5716ad2add899704358a22008dfe9adfc8c729388,76132,2,community-platform/node_modules/next/dist/compiled/react-server-dom-webpack-experimental/cjs/react-server-dom-webpack-client.node.production.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/react-server-dom-webpack-experimental/cjs/react-server-dom-webpack-client.node.production.js
de580a3372ed73df59671afafb1339243db129b5e93b74ca0559beda64e41732,353944,2,foundational_theology_research_dossiers_volume_i_v0_8.pdf,80_HISTORICAL_AND_PREINTEGRATION_PACKAGES/top_level_foundational_exports/foundational_theology_research_dossiers_volume_i_v0_8.pdf
de580a3372ed73df59671afafb1339243db129b5e93b74ca0559beda64e41732,353944,2,reference_v0.8/foundational_theology_research_dossiers_volume_i_v0_8.pdf,03_RELEASES_AND_BASELINES/reference_v0.8/foundational_theology_research_dossiers_volume_i_v0_8.pdf
dee8c7a645b618c0c53276193fd11f2aaca9b670d77badac1e499653cc4c0c96,1655,4,governance/08_founder_covenant.md,80_HISTORICAL_AND_PREINTEGRATION_PACKAGES/governance/08_founder_covenant.md
dee8c7a645b618c0c53276193fd11f2aaca9b670d77badac1e499653cc4c0c96,1655,4,institutional_integrity/institutional_integrity_v0_2_release/modular_source/governance/08_founder_covenant.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_2_release/modular_source/governance/08_founder_covenant.md
dee8c7a645b618c0c53276193fd11f2aaca9b670d77badac1e499653cc4c0c96,1655,4,institutional_integrity/institutional_integrity_v0_3/governance/08_founder_covenant.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_3/governance/08_founder_covenant.md
dee8c7a645b618c0c53276193fd11f2aaca9b670d77badac1e499653cc4c0c96,1655,4,institutional_integrity/institutional_integrity_v0_4/governance/08_founder_covenant.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_4/governance/08_founder_covenant.md
e153098e5da118dc3e22d648a7a05269f377e59c661a99c4468b3d693d9c688d,1480,2,institutional_integrity/institutional_integrity_v0_3/founding/53_donation_receipt_standard.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_3/founding/53_donation_receipt_standard.md
e153098e5da118dc3e22d648a7a05269f377e59c661a99c4468b3d693d9c688d,1480,2,institutional_integrity/institutional_integrity_v0_4/founding/53_donation_receipt_standard.md,05_INTEGRITY_SAFEGUARDING_AND_COMPLIANCE/institutional_integrity/institutional_integrity_v0_4/founding/53_donation_receipt_standard.md
e196e27b1759468f1e7e01fdd9ee57d1fead1c9c111cdd5dd83de4962c90cc6e,1997,2,community-platform/node_modules/@supabase/auth-js/dist/main/lib/constants.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/auth-js/dist/main/lib/constants.d.ts
e196e27b1759468f1e7e01fdd9ee57d1fead1c9c111cdd5dd83de4962c90cc6e,1997,2,community-platform/node_modules/@supabase/auth-js/dist/module/lib/constants.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/auth-js/dist/module/lib/constants.d.ts
e1cc48b6dcbc0235492a2f7336d306207e26ddc661da143c93757549b7810df5,1362,2,community-platform/node_modules/@supabase/realtime-js/dist/main/phoenix/channelAdapter.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/realtime-js/dist/main/phoenix/channelAdapter.d.ts
e1cc48b6dcbc0235492a2f7336d306207e26ddc661da143c93757549b7810df5,1362,2,community-platform/node_modules/@supabase/realtime-js/dist/module/phoenix/channelAdapter.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/@supabase/realtime-js/dist/module/phoenix/channelAdapter.d.ts
e277971d9a5768ae82151cc83e5daa8c2ff25a8b773ed268e8eb53604b75e788,244,2,community-platform/node_modules/next/dist/api/form.js.map,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/api/form.js.map
e277971d9a5768ae82151cc83e5daa8c2ff25a8b773ed268e8eb53604b75e788,244,2,community-platform/node_modules/next/dist/esm/api/form.js.map,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/esm/api/form.js.map
e3a2a29dcc06ed167f52377b76a509f77d7dbbe6e3f0f3c7d3b08c2a18433054,143,2,community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/contexts/router-context.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/contexts/router-context.js
e3a2a29dcc06ed167f52377b76a509f77d7dbbe6e3f0f3c7d3b08c2a18433054,143,2,community-platform/node_modules/next/dist/server/route-modules/pages/vendored/contexts/router-context.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/server/route-modules/pages/vendored/contexts/router-context.js
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/.next/dev/server/app/about/page/client-components-ssr.js,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/app/about/page/client-components-ssr.js
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/.next/dev/server/app/app/events/page/client-components-ssr.js,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/app/app/events/page/client-components-ssr.js
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/.next/dev/server/app/app/giving/page/client-components-ssr.js,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/app/app/giving/page/client-components-ssr.js
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/.next/dev/server/app/app/groups/page/client-components-ssr.js,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/app/app/groups/page/client-components-ssr.js
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/.next/dev/server/app/app/learn/page/client-components-ssr.js,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/app/app/learn/page/client-components-ssr.js
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/.next/dev/server/app/app/page/client-components-ssr.js,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/app/app/page/client-components-ssr.js
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/.next/dev/server/app/governance/page/client-components-ssr.js,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/app/governance/page/client-components-ssr.js
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/.next/dev/server/app/page/client-components-ssr.js,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/app/page/client-components-ssr.js
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/.next/dev/server/app/research/page/client-components-ssr.js,06_DIGITAL_PLATFORM/community-platform/.next/dev/server/app/research/page/client-components-ssr.js
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/client-only/index.js,06_DIGITAL_PLATFORM/community-platform/node_modules/client-only/index.js
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/build/adapter/setup-node-env.external.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/build/adapter/setup-node-env.external.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/build/jest/__mocks__/empty.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/build/jest/__mocks__/empty.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/build/jest/__mocks__/fileMock.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/build/jest/__mocks__/fileMock.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/build/jest/__mocks__/nextFontMock.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/build/jest/__mocks__/nextFontMock.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/build/jest/__mocks__/styleMock.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/build/jest/__mocks__/styleMock.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/build/polyfills/fetch/whatwg-fetch.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/build/polyfills/fetch/whatwg-fetch.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/build/polyfills/object.assign/auto.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/build/polyfills/object.assign/auto.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/build/polyfills/object.assign/implementation.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/build/polyfills/object.assign/implementation.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/build/polyfills/object.assign/polyfill.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/build/polyfills/object.assign/polyfill.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/build/polyfills/object.assign/shim.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/build/polyfills/object.assign/shim.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/build/polyfills/process.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/build/polyfills/process.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/build/webpack/loaders/css-loader/src/runtime/getUrl.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/build/webpack/loaders/css-loader/src/runtime/getUrl.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/compiled/@edge-runtime/primitives/abort-controller.js.LEGAL.txt,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/@edge-runtime/primitives/abort-controller.js.LEGAL.txt
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/compiled/@edge-runtime/primitives/console.js.LEGAL.txt,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/@edge-runtime/primitives/console.js.LEGAL.txt
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/compiled/@edge-runtime/primitives/crypto.js.LEGAL.txt,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/@edge-runtime/primitives/crypto.js.LEGAL.txt
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/compiled/@edge-runtime/primitives/events.js.LEGAL.txt,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/@edge-runtime/primitives/events.js.LEGAL.txt
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/compiled/@edge-runtime/primitives/index.js.LEGAL.txt,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/@edge-runtime/primitives/index.js.LEGAL.txt
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/compiled/@edge-runtime/primitives/stream.js.LEGAL.txt,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/@edge-runtime/primitives/stream.js.LEGAL.txt
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/compiled/@edge-runtime/primitives/timers.js.LEGAL.txt,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/@edge-runtime/primitives/timers.js.LEGAL.txt
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/compiled/@edge-runtime/primitives/url.js.LEGAL.txt,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/@edge-runtime/primitives/url.js.LEGAL.txt
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/compiled/client-only/index.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/client-only/index.js
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/compiled/server-only/empty.js,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/compiled/server-only/empty.js
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/lib/require-instrumentation-client.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/lib/require-instrumentation-client.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/lib/setup-exception-listeners.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/lib/setup-exception-listeners.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/server/node-environment-baseline.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/server/node-environment-baseline.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/server/node-polyfill-crypto.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/server/node-polyfill-crypto.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/contexts/app-router-context.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/contexts/app-router-context.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/contexts/head-manager-context.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/contexts/head-manager-context.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/contexts/hooks-client-context.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/contexts/hooks-client-context.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/contexts/image-config-context.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/contexts/image-config-context.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/contexts/router-context.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/contexts/router-context.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/contexts/server-inserted-html.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/contexts/server-inserted-html.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/rsc/react-compiler-runtime.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/rsc/react-compiler-runtime.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/rsc/react-dom.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/rsc/react-dom.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/rsc/react-jsx-dev-runtime.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/rsc/react-jsx-dev-runtime.d.ts
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,151,community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/rsc/react-jsx-runtime.d.ts,06_DIGITAL_PLATFORM/community-platform/node_modules/next/dist/server/route-modules/app-page/vendored/rsc/react-jsx-runtime.d.ts
